url,status,reason
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/jihu-contribution-process/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/jihu-database-change-process/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/jihu-security-review-process/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/jihu-validation-pipelines/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/release-certification/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/readmes/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/readmes/streas/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/readmes/yyugitlab/,success,
https://handbook.gitlab.com/handbook/customer-experience/,success,
https://handbook.gitlab.com/handbook/customer-experience/about-cx/,success,
https://handbook.gitlab.com/handbook/customer-experience/cx-journey/,success,
https://handbook.gitlab.com/handbook/customer-experience/raci/,success,
https://handbook.gitlab.com/handbook/customer-experience/cx-journey/prem-ult-epic/,success,
https://handbook.gitlab.com/handbook/customer-success/,success,
https://handbook.gitlab.com/handbook/customer-success/account-team/,success,
https://handbook.gitlab.com/handbook/customer-success/apj-customer-success/,success,
https://handbook.gitlab.com/handbook/customer-success/comm-sales/renewals/,success,
https://handbook.gitlab.com/handbook/customer-success/comm-sales/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/engagement/,success,
https://handbook.gitlab.com/handbook/customer-success/customer-health-scoring/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/engagement/non-engaged-customer-strategies/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/account-handoff/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/adoption-landing-zones/ai-ml/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/adoption-landing-zones/ci/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/adoption-landing-zones/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/adoption-landing-zones/devsecops/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/cadence-calls/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/support/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/aspiring-leaders-program/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/fy23/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/executive-relationships/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-development/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-internship/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-okrs/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-manager/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-manager/risk-renewal/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-manager/qbr/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-manager/roles/,success,
https://handbook.gitlab.com/handbook/customer-success/csm/csm-manager/roles/operations-manager/,success,
